Date,EWA,EWC
2016-11-03,13.467464447021484,20.48023796081543
2016-11-04,13.3600435256958,20.365873336791992
2016-11-07,13.749432563781738,20.627283096313477
2016-11-08,13.883707046508789,20.75798988342285
2016-11-09,13.783001899719238,20.790668487548828
2016-11-10,13.756146430969238,20.66813087463379
2016-11-11,13.715863227844238,20.300514221191406
2016-11-14,13.749432563781738,20.33319091796875
2016-11-15,13.803141593933105,20.725318908691406
2016-11-16,13.53459358215332,20.68446922302246
2016-11-17,13.561450958251953,20.76616096496582
2016-11-18,13.447320938110352,20.798837661743164
2016-11-21,13.561450958251953,21.223634719848633
2016-11-22,13.709149360656738,21.223634719848633
2016-11-23,13.836709022521973,21.182788848876953
2016-11-25,13.984408378601074,21.141942977905273
2016-11-28,13.930702209472656,21.15828514099121
2016-11-29,13.950840950012207,21.117441177368164
2016-11-30,13.722578048706055,21.24814224243164
2016-12-01,13.870278358459473,21.329833984375
2016-12-02,13.890421867370605,21.42786979675293
2016-12-05,13.91727352142334,21.50139045715332
2016-12-06,13.930702209472656,21.53406524658203
2016-12-07,14.125394821166992,21.770971298217773
2016-12-08,14.16567611694336,21.942529678344727
2016-12-09,14.199244499206543,22.007883071899414
2016-12-12,14.232809066772461,22.056894302368164
2016-12-13,14.313375473022461,22.19577407836914
2016-12-14,14.044831275939941,21.713790893554688
2016-12-15,13.950840950012207,21.672941207885742
2016-12-16,13.809854507446289,21.72195816040039
2016-12-19,13.783001899719238,21.599422454833984
2016-12-20,13.91727352142334,21.713790893554688
2016-12-21,13.910378456115723,21.69976234436035
2016-12-22,13.924166679382324,21.625505447387695
2016-12-23,13.820767402648926,21.509992599487305
2016-12-27,13.882806777954102,21.509992599487305
2016-12-28,13.937952041625977,21.468738555908203
2016-12-29,14.048242568969727,21.592500686645508
2016-12-30,13.944846153259277,21.57600212097168
2017-01-03,14.192997932434082,21.69976234436035
2017-01-04,14.372221946716309,22.06279945373535
2017-01-05,14.510086059570312,22.227819442749023
2017-01-06,14.434257507324219,22.18656349182129
2017-01-09,14.592803001403809,22.029800415039062
2017-01-10,14.62037467956543,22.06279945373535
2017-01-11,14.772024154663086,22.269075393676758
2017-01-12,14.834062576293945,22.277324676513672
2017-01-13,14.772024154663086,22.384584426879883
2017-01-17,14.737558364868164,22.409337997436523
2017-01-18,14.613479614257812,22.038049697875977
2017-01-19,14.675521850585938,21.963788986206055
2017-01-20,14.675521850585938,22.137060165405273
2017-01-23,14.634156227111816,22.128807067871094
2017-01-24,14.744451522827148,22.52484893798828
2017-01-25,14.792703628540039,22.722869873046875
2017-01-26,14.709982872009277,22.665115356445312
2017-01-27,14.751344680786133,22.491844177246094
2017-01-30,14.634156227111816,22.28557586669922
2017-01-31,14.641050338745117,22.425840377807617
2017-02-01,14.716879844665527,22.359834671020508
2017-02-02,14.868528366088867,22.417587280273438
2017-02-03,14.882316589355469,22.500097274780273
2017-02-06,14.744451522827148,22.34333038330078
